student_id,name,IQ,college_name,CGPA,internship_completion,placement
1492,Nitesh,120.0,Tech Valley University,3.95,Yes,Placed
1493,Ali,82.0,National University,2.02,No,Not Placed
1494,Sara,120.0,City College,3.8,Yes,Placed
1495,Daniel,,Global College,3.86,Yes,Placed
1496,Ahmed,101.0,Global College,3.92,Yes,Placed
1497,Nitesh,95.0,City College,2.03,Yes,Not Placed
1498,Liam,119.0,Tech Valley University,2.34,Yes,Placed
1499,Sofia,116.0,Tech Valley University,3.31,Yes,Placed
1500,Noah,107.0,Punjab Institute,2.05,No,Not Placed
1501,Daniel,83.0,National University,2.13,Yes,Not Placed
1502,Sofia,89.0,Tech Valley University,2.44,No,Not Placed
1503,Emily,85.0,City College,3.02,Yes,Not Placed
1504,Omar,66.0,Tech Valley University,3.09,Yes,Not Placed
1505,Neha,119.0,Global College,2.07,Yes,Not Placed
1506,Liam,95.0,National University,2.34,Yes,Not Placed
1507,Omar,95.0,Punjab Institute,3.0,Yes,Placed
1508,Daniel,122.0,National University,3.19,Yes,Placed
1509,Neha,93.0,Global College,2.3,Yes,Placed
1510,Noah,87.0,Global College,2.8,Yes,Not Placed
1511,Sophia,97.0,Global College,3.81,Yes,Placed
1512,Fatima,83.0,Global College,4.0,Yes,Placed
1513,Nitesh,105.0,City College,3.97,No,Placed
1514,Sofia,94.0,Punjab Institute,3.76,Yes,Placed
1515,Nitesh,92.0,Global College,2.79,Yes,Placed
1516,Sophia,91.0,Global College,3.37,Yes,Placed
1517,Neha,98.0,Tech Valley University,2.83,Yes,Placed
1518,Daniel,101.0,Punjab Institute,3.3,Yes,Placed
1519,Neha,92.0,National University,2.62,No,Not Placed
1520,Fatima,95.0,Punjab Institute,3.21,No,Not Placed
1521,Liam,99.0,Punjab Institute,3.05,No,Not Placed
1522,Sofia,97.0,Punjab Institute,2.05,No,Not Placed
1523,Sophia,100.0,Global College,,Yes,Placed
1524,John,90.0,Global College,2.02,Yes,Not Placed
1525,Zara,115.0,City College,2.59,No,Not Placed
1526,Sara,101.0,National University,2.01,Yes,Not Placed
1527,Emily,92.0,Tech Valley University,2.75,Yes,Placed
1528,Ahmed,105.0,Punjab Institute,,No,Not Placed
1529,Omar,99.0,National University,3.83,No,Placed
1530,Hassan,74.0,National University,2.83,Yes,Placed
1531,Ravi,105.0,City College,2.92,Yes,Not Placed
1532,Liam,85.0,Tech Valley University,2.7,No,Placed
1533,Omar,114.0,Punjab Institute,3.26,No,Not Placed
1534,Noah,96.0,Tech Valley University,3.57,No,Placed
1535,Noah,112.0,City College,3.3,No,Not Placed
1536,Neha,91.0,Global College,3.5,Yes,Not Placed
1537,Daniel,101.0,National University,3.81,Yes,Placed
1538,Sara,118.0,Punjab Institute,3.73,Yes,Not Placed
1539,Hassan,96.0,Global College,3.35,Yes,Not Placed
1540,Ravi,91.0,City College,2.43,No,Not Placed
1541,Ali,110.0,Tech Valley University,3.28,No,Not Placed
1542,Sara,110.0,National University,3.01,Yes,Placed
1543,Zara,92.0,Punjab Institute,3.43,Yes,Not Placed
1544,Omar,70.0,Global College,3.67,Yes,Placed
1545,Hassan,91.0,Global College,3.49,No,Placed
1546,Mia,110.0,National University,3.69,Yes,Placed
1547,Zara,88.0,Tech Valley University,2.13,Yes,Placed
1548,Liam,100.0,City College,2.06,Yes,Placed
1549,Sofia,90.0,Tech Valley University,2.52,Yes,Not Placed
1550,Neha,71.0,Tech Valley University,3.8,No,Not Placed
1551,Daniel,90.0,Tech Valley University,3.65,Yes,Placed
1552,Emily,110.0,National University,3.37,Yes,Placed
1553,Sophia,64.0,National University,3.4,Yes,Not Placed
1554,Ali,104.0,City College,3.45,Yes,Placed
1555,Mohammed,82.0,Tech Valley University,3.89,No,Placed
1556,Omar,109.0,National University,3.66,Yes,Placed
1557,Noah,111.0,City College,3.25,Yes,Placed
1558,Ali,97.0,City College,3.33,No,Placed
1559,Ahmed,97.0,Tech Valley University,2.43,Yes,Not Placed
1560,Ali,88.0,Punjab Institute,3.31,No,Not Placed
1561,Ali,80.0,Tech Valley University,,Yes,Placed
1562,Zara,125.0,Punjab Institute,2.31,Yes,Not Placed
1563,Ravi,87.0,City College,3.61,No,Not Placed
1564,Ali,124.0,National University,3.02,No,Placed
1565,Ravi,87.0,Global College,3.95,Yes,Placed
1566,Sophia,108.0,City College,2.56,Yes,Placed
1567,Fatima,83.0,National University,2.96,Yes,Placed
1568,Ahmed,108.0,City College,2.9,Yes,Placed
1569,Sara,95.0,Tech Valley University,2.24,Yes,Not Placed
1570,Fatima,95.0,Punjab Institute,2.85,No,Placed
1571,Neha,109.0,City College,2.58,Yes,Not Placed
1572,Noah,93.0,National University,2.32,Yes,Not Placed
1573,Daniel,79.0,Tech Valley University,2.56,Yes,Not Placed
1574,Ahmed,111.0,Global College,2.47,Yes,Not Placed
1575,Mohammed,83.0,Tech Valley University,3.47,No,Not Placed
1576,Sofia,108.0,Punjab Institute,2.06,Yes,Not Placed
1577,Liam,115.0,Tech Valley University,3.23,Yes,Placed
1578,Omar,94.0,Global College,3.52,No,Placed
1579,Hassan,118.0,National University,2.96,Yes,Not Placed
1580,Nitesh,107.0,City College,3.86,Yes,Placed
1581,Sara,90.0,Punjab Institute,3.42,Yes,Placed
1582,Zara,121.0,Global College,3.5,No,Placed
1583,Sara,83.0,Punjab Institute,2.39,No,Not Placed
1584,Zara,94.0,Tech Valley University,3.55,Yes,Not Placed
1585,Fatima,97.0,Punjab Institute,3.66,Yes,Placed
1586,Zara,109.0,Global College,2.72,No,Placed
1587,Noah,,City College,2.43,Yes,Not Placed
1588,Sofia,116.0,City College,2.77,Yes,Placed
1589,Omar,103.0,Punjab Institute,3.48,No,Placed
1590,Omar,96.0,National University,2.84,Yes,Placed
1591,Noah,73.0,Punjab Institute,3.47,Yes,Not Placed
1592,Sophia,80.0,Tech Valley University,2.23,No,Not Placed
1593,Daniel,126.0,City College,3.61,Yes,Not Placed
1594,Fatima,72.0,City College,2.51,Yes,Placed
1595,Hassan,88.0,City College,2.5,Yes,Placed
1596,Sophia,117.0,National University,3.18,Yes,Placed
1597,Emily,103.0,National University,2.14,Yes,Not Placed
1598,John,114.0,Global College,2.05,Yes,Not Placed
1599,Sara,108.0,Punjab Institute,2.52,No,Placed
1600,Nitesh,122.0,Punjab Institute,3.08,No,Not Placed
1601,Zara,104.0,Tech Valley University,3.82,Yes,Placed
1602,Mohammed,110.0,City College,3.69,No,Placed
1603,Neha,89.0,National University,2.98,No,Not Placed
1604,Hassan,109.0,Tech Valley University,2.07,No,Not Placed
1605,Noah,94.0,Tech Valley University,3.07,Yes,Placed
1606,Sofia,93.0,National University,3.41,No,Placed
1607,Sofia,113.0,Punjab Institute,2.68,Yes,Placed
1608,Ravi,114.0,City College,2.22,Yes,Placed
1609,Ravi,125.0,Punjab Institute,2.56,,Not Placed
1610,Mia,124.0,Tech Valley University,3.54,No,Placed
1611,Mia,114.0,City College,2.7,Yes,Not Placed
1612,Neha,74.0,Global College,3.62,,Placed
1613,John,127.0,Tech Valley University,2.64,,Placed
1614,Ravi,114.0,Punjab Institute,2.33,No,Placed
1615,Omar,89.0,Punjab Institute,2.87,No,Not Placed
1616,Mia,111.0,Punjab Institute,2.9,Yes,Placed
1617,Sofia,84.0,National University,2.03,Yes,Not Placed
1618,Noah,109.0,Tech Valley University,2.23,No,Not Placed
1619,Sara,80.0,City College,2.37,Yes,Not Placed
1620,Noah,88.0,Punjab Institute,2.23,,Not Placed
1621,Mia,111.0,Punjab Institute,2.68,Yes,Placed
1622,Areeb,116.0,National University,3.93,No,Not Placed
1623,Zara,105.0,City College,3.02,Yes,Not Placed
1624,Nitesh,96.0,Tech Valley University,3.26,Yes,Not Placed
1625,Mohammed,68.0,Global College,2.71,No,Placed
1626,Mia,97.0,National University,2.65,Yes,Not Placed
1627,Nitesh,108.0,Tech Valley University,2.05,Yes,Placed
1628,Daniel,95.0,Global College,3.0,No,Placed
1629,Ali,100.0,Punjab Institute,2.97,Yes,Not Placed
1630,Fatima,97.0,Punjab Institute,2.32,Yes,Not Placed
1631,Sofia,95.0,City College,3.53,Yes,Placed
1632,Liam,101.0,Global College,2.99,Yes,Not Placed
1633,Sophia,96.0,Punjab Institute,2.68,Yes,Placed
1634,Areeb,,Punjab Institute,2.29,No,Placed
1635,John,67.0,City College,3.1,No,Not Placed
1636,Sofia,92.0,Tech Valley University,3.51,Yes,Placed
1637,Sophia,87.0,Punjab Institute,2.56,Yes,Not Placed
1638,Noah,103.0,National University,2.44,No,Not Placed
1639,Liam,101.0,National University,3.04,No,Not Placed
1640,Mia,124.0,Tech Valley University,2.31,Yes,Placed
1641,Zara,129.0,Global College,3.33,No,Placed
1642,John,88.0,City College,3.21,No,Not Placed
1643,Ahmed,100.0,National University,2.17,Yes,Not Placed
1644,John,103.0,National University,2.07,Yes,Not Placed
1645,Ahmed,88.0,Tech Valley University,3.24,Yes,Not Placed
1646,Daniel,109.0,Global College,2.59,No,Placed
1647,Ahmed,96.0,Global College,2.17,No,Not Placed
1648,John,84.0,Tech Valley University,3.52,No,Placed
1649,Sara,96.0,National University,2.63,Yes,Placed
1650,Fatima,,City College,2.92,No,Not Placed
1651,Mohammed,116.0,National University,2.47,No,Not Placed
1652,Mia,129.0,Global College,3.25,No,Placed
1653,Mia,104.0,National University,2.6,Yes,Not Placed
1654,Sofia,102.0,City College,3.94,No,Not Placed
1655,Nitesh,102.0,Punjab Institute,3.41,Yes,Placed
1656,Ravi,118.0,National University,2.27,No,Placed
1657,Noah,117.0,Tech Valley University,2.83,No,Not Placed
1658,Omar,98.0,Punjab Institute,2.77,Yes,Placed
1659,Daniel,104.0,Tech Valley University,3.07,No,Placed
1660,Ali,110.0,Tech Valley University,3.68,Yes,Not Placed
1661,Nitesh,83.0,Tech Valley University,3.17,No,Placed
1662,Omar,118.0,National University,2.12,Yes,Not Placed
1663,John,126.0,Global College,3.31,No,Placed
1664,Emily,117.0,Punjab Institute,2.02,No,Not Placed
1665,Mohammed,81.0,City College,3.56,Yes,Not Placed
1666,Sofia,70.0,Global College,3.33,,Placed
1667,Neha,111.0,National University,2.62,Yes,Placed
1668,Neha,89.0,Tech Valley University,2.58,Yes,Placed
1669,Ahmed,104.0,City College,,Yes,Placed
1670,Areeb,123.0,Punjab Institute,3.57,No,Placed
1671,Areeb,90.0,Global College,2.7,No,Placed
1672,Sara,,Global College,2.6,No,Not Placed
1673,Ravi,104.0,City College,3.12,Yes,Not Placed
1674,Zara,81.0,National University,2.02,No,Not Placed
1675,Daniel,89.0,Punjab Institute,2.17,No,Placed
1676,Neha,100.0,City College,,Yes,Not Placed
1677,Fatima,95.0,Tech Valley University,2.37,Yes,Not Placed
1678,Sophia,109.0,Punjab Institute,3.02,Yes,Placed
1679,Ahmed,141.0,Global College,3.98,No,Placed
1680,Fatima,,City College,3.31,Yes,Not Placed
1681,Sara,87.0,Global College,2.12,No,Not Placed
1682,Liam,121.0,Global College,3.05,Yes,Not Placed
1683,Ahmed,76.0,Global College,2.99,No,Placed
1684,Nitesh,79.0,National University,2.29,Yes,Not Placed
1685,Areeb,91.0,Global College,3.84,No,Not Placed
1686,Areeb,96.0,Tech Valley University,2.88,Yes,Placed
1687,Ali,91.0,Tech Valley University,3.99,Yes,Placed
1688,Omar,100.0,Punjab Institute,2.84,No,Placed
1689,Sofia,104.0,Global College,3.22,No,Not Placed
1690,John,116.0,Global College,2.21,Yes,Not Placed
1691,Ravi,101.0,City College,2.91,Yes,Not Placed
1692,Daniel,92.0,National University,2.48,,Not Placed
1693,Hassan,115.0,Punjab Institute,3.67,Yes,Not Placed
1694,Mohammed,88.0,Global College,3.57,Yes,Not Placed
1695,Nitesh,76.0,City College,3.65,No,Placed
1696,Neha,118.0,National University,3.45,No,Placed
1697,Emily,117.0,Punjab Institute,3.67,Yes,Placed
1698,Mohammed,88.0,Punjab Institute,2.4,Yes,Placed
1699,Mohammed,94.0,Global College,2.9,Yes,Not Placed
1700,Sofia,86.0,Punjab Institute,3.38,Yes,Placed
1701,Zara,,City College,3.27,Yes,Placed
1702,Ali,126.0,Punjab Institute,3.43,Yes,Placed
1703,Areeb,111.0,Tech Valley University,2.45,Yes,Not Placed
1704,Sophia,116.0,City College,2.2,Yes,Not Placed
1705,Omar,112.0,National University,3.83,Yes,Placed
1706,Hassan,100.0,National University,3.12,Yes,Placed
1707,Sofia,116.0,Global College,2.31,Yes,Placed
1708,Ali,111.0,Global College,3.59,No,Not Placed
1709,Sophia,122.0,Tech Valley University,3.83,No,Placed
1710,Hassan,93.0,National University,2.34,No,Not Placed
1711,Areeb,74.0,National University,3.63,Yes,Placed
1712,Daniel,116.0,National University,3.87,Yes,Placed
1713,Areeb,105.0,National University,3.88,Yes,Placed
1714,Sofia,96.0,Punjab Institute,3.83,Yes,Placed
1715,Areeb,96.0,City College,3.09,No,Not Placed
1716,Liam,138.0,City College,2.71,Yes,Placed
1717,Liam,90.0,Tech Valley University,2.01,Yes,Placed
1718,Sofia,87.0,Punjab Institute,2.12,Yes,Not Placed
1719,Daniel,101.0,National University,2.86,,Placed
1720,Daniel,118.0,National University,2.8,No,Placed
1721,Sara,134.0,Global College,2.37,Yes,Placed
1722,Sofia,110.0,Global College,2.79,No,Placed
1723,Sophia,81.0,Tech Valley University,2.35,Yes,Not Placed
1724,Noah,130.0,National University,3.7,No,Placed
1725,Neha,100.0,Tech Valley University,2.6,Yes,Not Placed
1726,Ahmed,87.0,Punjab Institute,3.2,No,Not Placed
1727,Zara,84.0,City College,3.01,Yes,Placed
1728,Areeb,113.0,National University,2.1,No,Not Placed
1729,Sophia,104.0,Punjab Institute,3.88,Yes,Placed
1730,Ali,105.0,National University,3.05,Yes,Placed
1731,Nitesh,119.0,Global College,2.65,No,Placed
1732,Sara,88.0,Tech Valley University,2.32,No,Placed
1733,Areeb,,Global College,2.68,Yes,Placed
1734,Areeb,92.0,City College,2.04,No,Not Placed
1735,Ali,132.0,Global College,2.73,Yes,Not Placed
1736,Liam,109.0,National University,3.06,No,Placed
1737,Mia,86.0,Global College,3.74,No,Not Placed
1738,Neha,70.0,National University,3.37,Yes,Placed
1739,Sofia,112.0,City College,2.22,No,Not Placed
1740,Mohammed,94.0,Global College,2.3,No,Placed
1741,Sophia,98.0,Tech Valley University,2.86,Yes,Not Placed
1742,Noah,111.0,Tech Valley University,2.39,No,Not Placed
1743,Hassan,115.0,Tech Valley University,2.06,Yes,Placed
1744,Ahmed,118.0,Global College,3.61,No,Placed
1745,Noah,82.0,Global College,2.04,No,Not Placed
1746,Fatima,121.0,Global College,3.66,Yes,Placed
1747,Daniel,91.0,National University,2.29,No,Not Placed
1748,Hassan,66.0,City College,3.95,Yes,Placed
1749,Noah,82.0,Tech Valley University,3.21,Yes,Placed
1750,Sofia,103.0,National University,3.47,Yes,Not Placed
1751,Sara,85.0,Tech Valley University,2.22,Yes,Placed
1752,Sophia,99.0,National University,3.72,No,Placed
1753,Ravi,105.0,Global College,3.68,Yes,Placed
1754,Sophia,97.0,Tech Valley University,3.31,Yes,Not Placed
1755,Emily,93.0,Global College,3.0,No,Not Placed
1756,Noah,81.0,Tech Valley University,3.44,Yes,Placed
1757,Mohammed,100.0,Punjab Institute,2.01,Yes,Not Placed
1758,Omar,69.0,National University,3.18,Yes,Not Placed
1759,Noah,90.0,Punjab Institute,3.69,No,Placed
1760,Ali,86.0,National University,2.71,Yes,Not Placed
1761,Omar,96.0,City College,2.22,Yes,Placed
1762,Sara,97.0,Tech Valley University,,Yes,Not Placed
1763,Areeb,114.0,City College,3.45,No,Placed
1764,Daniel,124.0,City College,2.21,Yes,Not Placed
1765,Daniel,83.0,National University,2.41,No,Not Placed
1766,Ahmed,130.0,Punjab Institute,2.3,No,Not Placed
1767,Ali,88.0,Global College,3.59,No,Placed
1768,Hassan,103.0,National University,2.13,Yes,Not Placed
1769,Mohammed,108.0,Global College,3.37,Yes,Placed
1770,Noah,137.0,City College,2.73,No,Not Placed
1771,Noah,92.0,Global College,3.51,Yes,Not Placed
1772,Liam,73.0,Punjab Institute,3.93,Yes,Placed
1773,Omar,122.0,National University,2.23,Yes,Not Placed
1774,Daniel,87.0,Punjab Institute,,No,Not Placed
1775,Omar,95.0,Punjab Institute,3.62,No,Not Placed
1776,Liam,83.0,National University,2.53,Yes,Not Placed
1777,Sofia,95.0,Punjab Institute,2.43,No,Placed
1778,Omar,87.0,Tech Valley University,3.65,Yes,Not Placed
1779,Neha,110.0,Tech Valley University,3.97,No,Placed
1780,John,101.0,Tech Valley University,3.11,Yes,Placed
1781,Ali,90.0,Global College,2.56,No,Not Placed
1782,Ali,115.0,Punjab Institute,2.8,Yes,Not Placed
1783,Mia,104.0,National University,2.34,Yes,Placed
1784,Emily,72.0,National University,3.52,Yes,Placed
1785,Neha,114.0,Global College,3.55,Yes,Placed
1786,Emily,103.0,National University,3.75,No,Placed
1787,Areeb,121.0,Tech Valley University,2.05,Yes,Not Placed
1788,Zara,102.0,Punjab Institute,3.12,Yes,Not Placed
1789,Ahmed,88.0,National University,2.43,Yes,Placed
1790,Noah,97.0,National University,2.68,Yes,Placed
1791,Sara,112.0,City College,3.57,Yes,Placed
1792,Zara,88.0,City College,2.38,Yes,Placed
1793,Ali,93.0,City College,3.28,Yes,Not Placed
1794,Zara,97.0,Punjab Institute,3.31,Yes,Not Placed
1795,Emily,83.0,Tech Valley University,3.91,Yes,Placed
1796,Ravi,89.0,Tech Valley University,3.55,No,Placed
1797,Zara,103.0,Tech Valley University,3.61,No,Placed
1798,Ravi,118.0,Punjab Institute,3.06,Yes,Placed
1799,Zara,105.0,Punjab Institute,2.37,No,Not Placed
1800,Hassan,99.0,City College,2.85,No,Not Placed
1801,John,88.0,National University,3.1,Yes,Placed
1802,Ahmed,116.0,Global College,3.36,No,Not Placed
1803,Sara,107.0,Global College,3.22,Yes,Placed
1804,Neha,89.0,National University,2.79,No,Not Placed
1805,John,113.0,City College,2.53,Yes,Not Placed
1806,Sara,,National University,2.34,Yes,Not Placed
1807,Mia,88.0,National University,3.39,Yes,Placed
1808,Sara,98.0,Global College,3.29,No,Not Placed
1809,Ahmed,93.0,City College,3.37,No,Placed
1810,Noah,140.0,Punjab Institute,2.75,Yes,Not Placed
1811,Ravi,108.0,Global College,2.52,Yes,Placed
1812,Zara,103.0,Punjab Institute,3.52,Yes,Placed
1813,Mia,107.0,City College,3.55,Yes,Placed
1814,Ravi,121.0,National University,2.91,Yes,Not Placed
1815,Hassan,,Tech Valley University,3.22,Yes,Placed
1816,Ali,91.0,Tech Valley University,2.75,No,Not Placed
1817,Fatima,113.0,City College,3.4,No,Not Placed
1818,Daniel,97.0,Tech Valley University,3.67,Yes,Not Placed
1819,Ali,84.0,Punjab Institute,3.38,Yes,Placed
1820,Sofia,81.0,Tech Valley University,3.03,No,Not Placed
1821,Fatima,123.0,City College,2.92,No,Not Placed
1822,Daniel,102.0,City College,3.28,No,Placed
1823,Mia,91.0,Punjab Institute,3.36,No,Placed
1824,Ali,96.0,Tech Valley University,3.12,No,Placed
1825,Liam,112.0,Tech Valley University,3.25,Yes,Placed
1826,Liam,96.0,National University,2.19,Yes,Placed
1827,Nitesh,78.0,Global College,3.9,No,Placed
1828,Sofia,105.0,City College,3.58,Yes,Placed
1829,Sara,118.0,National University,2.75,,Placed
1830,Hassan,117.0,City College,3.13,Yes,Placed
1831,Nitesh,92.0,National University,2.09,No,Not Placed
1832,Omar,119.0,Global College,2.08,No,Not Placed
1833,Neha,103.0,National University,2.5,Yes,Placed
1834,Neha,119.0,City College,3.38,Yes,Placed
1835,Mohammed,109.0,Tech Valley University,3.7,No,Placed
1836,Ahmed,77.0,City College,3.12,Yes,Placed
1837,Neha,126.0,Punjab Institute,3.06,Yes,Placed
1838,Zara,101.0,Punjab Institute,2.8,No,Not Placed
1839,Nitesh,109.0,Punjab Institute,2.32,Yes,Not Placed
1840,Omar,80.0,Punjab Institute,2.24,Yes,Not Placed
1841,Emily,108.0,Global College,3.52,No,Not Placed
1842,Ahmed,117.0,Tech Valley University,3.86,Yes,Not Placed
1843,Sara,129.0,Tech Valley University,2.92,No,Not Placed
1844,Sofia,121.0,City College,3.32,Yes,Placed
1845,Areeb,108.0,National University,3.83,Yes,Placed
1846,Ahmed,77.0,City College,2.18,Yes,Placed
1847,Emily,102.0,City College,3.54,Yes,Placed
1848,Areeb,91.0,City College,3.23,No,Not Placed
1849,Daniel,104.0,City College,3.2,No,Not Placed
1850,Sofia,82.0,Tech Valley University,2.59,No,Not Placed
1851,John,97.0,National University,3.37,Yes,Not Placed
1852,Daniel,92.0,City College,3.59,No,Not Placed
1853,Hassan,92.0,Tech Valley University,2.23,Yes,Placed
1854,Emily,92.0,City College,3.07,No,Not Placed
1855,Sara,98.0,Punjab Institute,2.2,No,Not Placed
1856,Neha,104.0,City College,3.75,Yes,Placed
1857,Noah,63.0,City College,,Yes,Not Placed
1858,Sofia,64.0,Global College,3.62,Yes,Placed
1859,Hassan,95.0,Punjab Institute,2.74,Yes,Placed
1860,Ravi,97.0,National University,2.25,No,Not Placed
1861,Hassan,103.0,City College,2.08,Yes,Not Placed
1862,Emily,89.0,National University,2.56,Yes,Not Placed
1863,Daniel,100.0,Punjab Institute,2.49,Yes,Placed
1864,Daniel,102.0,City College,3.12,No,Placed
1865,John,89.0,Global College,2.04,Yes,Not Placed
1866,Hassan,115.0,Tech Valley University,3.04,Yes,Placed
1867,Mia,,Global College,2.78,Yes,Not Placed
1868,Daniel,108.0,Global College,3.15,No,Not Placed
1869,John,101.0,Tech Valley University,3.4,Yes,Placed
1870,Ravi,132.0,Tech Valley University,3.27,No,Placed
1871,Mia,109.0,Tech Valley University,3.97,Yes,Placed
1872,Ahmed,93.0,City College,2.28,Yes,Not Placed
1873,Neha,112.0,National University,2.86,Yes,Placed
1874,John,75.0,National University,2.85,Yes,Not Placed
1875,Emily,102.0,Tech Valley University,2.83,Yes,Not Placed
1876,Sophia,105.0,Global College,3.33,Yes,Placed
1877,Neha,102.0,Punjab Institute,2.98,No,Not Placed
1878,Daniel,95.0,Tech Valley University,3.03,Yes,Placed
1879,Nitesh,85.0,Global College,2.86,Yes,Not Placed
1880,Omar,88.0,Global College,3.98,No,Not Placed
1881,Emily,102.0,City College,,Yes,Placed
1882,Mohammed,83.0,City College,2.62,No,Not Placed
1883,John,127.0,National University,2.22,No,Placed
1884,Noah,60.0,National University,3.68,Yes,Placed
1885,Ahmed,95.0,Punjab Institute,3.99,No,Placed
1886,Liam,102.0,Punjab Institute,2.59,Yes,Placed
1887,Ravi,108.0,Punjab Institute,2.72,Yes,Placed
1888,John,86.0,Punjab Institute,3.88,Yes,Placed
1889,Hassan,,Global College,3.42,Yes,Placed
1890,Fatima,79.0,Global College,2.59,Yes,Placed
1891,Sofia,92.0,National University,3.16,Yes,Not Placed
1892,Mohammed,109.0,City College,3.89,Yes,Placed
1893,Fatima,116.0,City College,3.62,Yes,Not Placed
1894,Ravi,,Tech Valley University,3.48,Yes,Placed
1895,Fatima,140.0,Global College,3.47,Yes,Placed
1896,Liam,87.0,Punjab Institute,2.36,Yes,Not Placed
1897,Mohammed,80.0,Punjab Institute,3.65,Yes,Placed
1898,Mohammed,108.0,Tech Valley University,2.55,Yes,Placed
1899,John,95.0,City College,3.86,Yes,Placed
1900,Sophia,93.0,Punjab Institute,2.73,No,Placed
1901,John,109.0,City College,3.72,No,Placed
1902,Fatima,77.0,Tech Valley University,2.53,Yes,Placed
1903,Ali,74.0,City College,3.03,No,Not Placed
1904,Sofia,91.0,City College,2.21,Yes,Not Placed
1905,Ravi,116.0,City College,3.32,Yes,Placed
1906,Mohammed,92.0,Punjab Institute,3.67,No,Not Placed
1907,Daniel,124.0,National University,3.44,Yes,Placed
1908,Ravi,118.0,Global College,3.05,No,Placed
1909,Zara,104.0,City College,2.09,Yes,Placed
1910,Zara,105.0,City College,3.87,Yes,Placed
1911,Daniel,104.0,City College,3.41,Yes,Placed
1912,Mohammed,102.0,National University,3.49,Yes,Placed
1913,Mohammed,,Tech Valley University,3.59,Yes,Placed
1914,Omar,96.0,Punjab Institute,3.5,Yes,Not Placed
1915,Emily,84.0,National University,2.88,No,Not Placed
1916,Liam,67.0,City College,3.47,Yes,Placed
1917,Areeb,117.0,National University,3.25,Yes,Placed
1918,John,102.0,National University,3.71,Yes,Placed
1919,Noah,100.0,National University,3.6,No,Placed
1920,Mia,106.0,Tech Valley University,2.08,Yes,Placed
1921,John,88.0,Global College,2.76,Yes,Placed
1922,Fatima,85.0,Punjab Institute,2.07,No,Not Placed
1923,Mohammed,96.0,Tech Valley University,2.2,Yes,Not Placed
1924,Noah,121.0,Tech Valley University,3.2,Yes,Placed
1925,Mia,82.0,Global College,3.75,No,Placed
1926,John,61.0,Tech Valley University,2.24,No,Not Placed
1927,Mohammed,92.0,National University,2.9,Yes,Placed
1928,Ali,117.0,National University,3.82,Yes,Placed
1929,Noah,74.0,City College,3.63,No,Not Placed
1930,Areeb,82.0,Tech Valley University,3.04,Yes,Placed
1931,Daniel,104.0,City College,3.54,No,Placed
1932,Liam,139.0,Punjab Institute,3.05,Yes,Placed
1933,Nitesh,80.0,National University,2.32,Yes,Not Placed
1934,Sofia,79.0,Punjab Institute,2.25,Yes,Placed
1935,Ahmed,105.0,Global College,2.38,No,Not Placed
1936,Ali,118.0,National University,2.7,No,Not Placed
1937,Liam,91.0,Punjab Institute,3.86,No,Placed
1938,Emily,76.0,Global College,3.6,No,Placed
1939,Areeb,107.0,Punjab Institute,2.87,Yes,Not Placed
1940,Daniel,109.0,Global College,2.99,Yes,Placed
1941,Nitesh,127.0,Global College,2.53,No,Placed
1942,Fatima,110.0,National University,3.41,No,Placed
1943,Hassan,112.0,City College,3.61,,Placed
1944,Mohammed,96.0,Global College,2.48,No,Placed
1945,Zara,137.0,Global College,2.08,Yes,Not Placed
1946,Neha,94.0,National University,3.25,Yes,Placed
1947,Ravi,91.0,City College,3.13,,Not Placed
1948,Ahmed,127.0,Tech Valley University,2.8,Yes,Placed
1949,Nitesh,78.0,Tech Valley University,3.29,Yes,Placed
1950,Fatima,72.0,City College,3.1,No,Placed
1951,Noah,102.0,Punjab Institute,2.5,Yes,Placed
1952,Nitesh,100.0,National University,2.8,No,Placed
1953,Mohammed,97.0,City College,2.86,Yes,Placed
1954,Fatima,115.0,Tech Valley University,3.76,No,Placed
1955,Zara,86.0,Global College,3.92,No,Placed
1956,Liam,101.0,Tech Valley University,3.79,Yes,Not Placed
1957,Hassan,95.0,Global College,3.44,Yes,Placed
1958,Fatima,87.0,National University,3.17,Yes,Placed
1959,Neha,99.0,Global College,3.38,,Placed
1960,Mia,113.0,City College,3.88,Yes,Placed
1961,John,132.0,Global College,2.5,Yes,Not Placed
1962,Sara,109.0,Punjab Institute,3.07,Yes,Placed
1963,Mohammed,62.0,City College,3.38,Yes,Placed
1964,Fatima,99.0,National University,3.36,Yes,Placed
1965,Ravi,101.0,City College,2.5,No,Not Placed
1966,Neha,114.0,Punjab Institute,3.17,Yes,Placed
1967,John,103.0,National University,3.59,No,Placed
1968,Omar,119.0,Tech Valley University,2.95,No,Placed
1969,Areeb,106.0,Punjab Institute,3.59,No,Placed
1970,Ali,123.0,National University,2.72,No,Placed
1971,John,93.0,Global College,3.88,Yes,Not Placed
1972,Nitesh,102.0,City College,3.07,No,Not Placed
1973,Zara,112.0,National University,3.19,Yes,Placed
1974,Omar,91.0,City College,2.06,No,Not Placed
1975,Ali,88.0,Global College,,No,Not Placed
1976,Sara,91.0,National University,3.27,Yes,Placed
1977,Zara,89.0,Tech Valley University,2.84,Yes,Not Placed
1978,Fatima,108.0,Punjab Institute,3.02,Yes,Placed
1979,John,72.0,National University,2.13,No,Not Placed
